,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony,crime_types_combined,crime_class_type_subtype,max_sentence
20927,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,5JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20928,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,5JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20929,2014,2017,Black,2.0,Aggravated Misdemeanor,Public Order,OWI,Parole,1JD,1,1,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
20930,2014,2017,White,2.0,D Felony,Property,Burglary,,unknown,0,0,1.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
20931,2014,2017,American Native,4.0,C Felony,Property,Theft,Parole,5JD,0,1,1.0,True,Property_Theft,C Felony_Property_Theft,10.0
20932,2014,2017,White,2.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,1,0,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
20933,2014,2017,White,0.0,D Felony,Violent,Assault,Parole,5JD,0,0,1.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
20934,2014,2017,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole,5JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
20935,2014,2017,White,1.0,C Felony,Property,Burglary,Parole,5JD,1,0,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
20936,2014,2017,White,1.0,Felony - Enhanced,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
20937,2014,2017,Hispanic,1.0,D Felony,Public Order,OWI,Parole,7JD,0,0,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
20938,2014,2017,White,3.0,C Felony,Violent,Sex,,unknown,1,0,0.0,True,Violent_Sex,C Felony_Violent_Sex,10.0
20939,2014,2017,White,1.0,D Felony,Public Order,Other Public Order,,unknown,1,1,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
20940,2014,2017,White,3.0,D Felony,Public Order,Other Public Order,,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
20941,2014,2017,White,3.0,D Felony,Public Order,Other Public Order,,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
20942,2014,2017,White,3.0,D Felony,Public Order,Other Public Order,,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
20943,2014,2017,Black,3.0,Felony - Enhanced,Other,Other Criminal,Parole,1JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
20944,2014,2017,Black,2.0,D Felony,Violent,Assault,Parole,8JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
20945,2014,2017,White,3.0,C Felony,Drug,Trafficking,Parole,3JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20946,2014,2017,White,3.0,C Felony,Drug,Trafficking,Parole,3JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20947,2014,2017,White,2.0,D Felony,Property,Theft,,unknown,1,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
20948,2014,2017,White,2.0,Serious Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Serious Misdemeanor_Violent_Assault,1.0
20949,2014,2017,White,2.0,Serious Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Serious Misdemeanor_Violent_Assault,1.0
20950,2014,2017,White,2.0,Serious Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Serious Misdemeanor_Violent_Assault,1.0
20951,2014,2017,Black,4.0,C Felony,Drug,Trafficking,Parole,5JD,0,0,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20952,2014,2017,Black,1.0,Sex Offender,Violent,Sex,,unknown,1,1,0.0,False,Violent_Sex,Sex Offender_Violent_Sex,10.0
20953,2014,2017,Black,2.0,Felony - Enhanced,Other,Other Criminal,Parole,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
20954,2014,2017,White,0.0,D Felony,Property,Burglary,Parole,5JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
20955,2014,2017,White,1.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,1,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
20956,2014,2017,Black,1.0,C Felony,Drug,Trafficking,,unknown,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20957,2014,2017,Hispanic,1.0,C Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
20958,2014,2017,Black,1.0,C Felony,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20959,2014,2017,White,4.0,Aggravated Misdemeanor,Violent,Sex,,unknown,0,1,0.0,False,Violent_Sex,Aggravated Misdemeanor_Violent_Sex,2.0
20960,2014,2017,Hispanic,1.0,D Felony,Property,Burglary,Parole,7JD,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
20961,2014,2017,White,3.0,D Felony,Property,Burglary,Parole,5JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
20962,2014,2017,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole,3JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
20963,2014,2017,Black,0.0,Aggravated Misdemeanor,Property,Theft,,unknown,1,1,0.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
20964,2014,2017,Black,1.0,Aggravated Misdemeanor,Violent,Assault,,unknown,1,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
20965,2014,2017,White,3.0,D Felony,Property,Vandalism,Parole,1JD,0,0,0.0,True,Property_Vandalism,D Felony_Property_Vandalism,5.0
20966,2014,2017,White,2.0,B Felony,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
20967,2014,2017,White,2.0,D Felony,Drug,Drug Possession,Parole,5JD,1,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
20968,2014,2017,Black,2.0,C Felony,Drug,Trafficking,,unknown,0,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20969,2014,2017,Black,2.0,D Felony,Public Order,Weapons,Parole,5JD,0,0,0.0,True,Public Order_Weapons,D Felony_Public Order_Weapons,5.0
20970,2014,2017,Hispanic,1.0,B Felony,Drug,Trafficking,Parole,1JD,1,0,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
20971,2014,2017,White,2.0,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
20972,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,1JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20973,2014,2017,Hispanic,0.0,C Felony,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20974,2014,2017,White,3.0,C Felony,Property,Burglary,Parole,6JD,0,1,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
20975,2014,2017,White,3.0,C Felony,Property,Burglary,Parole,6JD,0,1,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
20976,2014,2017,White,1.0,D Felony,Property,Forgery/Fraud,Parole,7JD,1,0,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
20977,2014,2017,White,0.0,D Felony,Violent,Sex,,unknown,1,0,0.0,True,Violent_Sex,D Felony_Violent_Sex,5.0
20978,2014,2017,American Native,2.0,,Public Order,Other Public Order,,unknown,0,0,0.0,,Public Order_Other Public Order,,
20979,2014,2017,Black,1.0,D Felony,Drug,Trafficking,Parole,5JD,0,0,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20980,2014,2017,Black,1.0,D Felony,Drug,Trafficking,Parole,5JD,0,0,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20981,2014,2017,White,1.0,Aggravated Misdemeanor,Property,Vandalism,,unknown,0,0,0.0,False,Property_Vandalism,Aggravated Misdemeanor_Property_Vandalism,2.0
20982,2014,2017,White,1.0,Aggravated Misdemeanor,Property,Vandalism,,unknown,0,0,0.0,False,Property_Vandalism,Aggravated Misdemeanor_Property_Vandalism,2.0
20983,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,8JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20984,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,1JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20985,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,1JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20986,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,1JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
20987,2014,2017,Black,1.0,Aggravated Misdemeanor,Violent,Assault,,unknown,1,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
20988,2014,2017,Black,1.0,D Felony,Property,Theft,Parole,5JD,1,1,1.0,True,Property_Theft,D Felony_Property_Theft,5.0
20989,2014,2017,White,3.0,D Felony,Property,Forgery/Fraud,Parole,8JD,0,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
20990,2014,2017,Hispanic,1.0,D Felony,Public Order,Other Public Order,Parole,7JD,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
20991,2014,2017,White,1.0,Aggravated Misdemeanor,Property,Theft,Parole,2JD,1,0,1.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
20992,2014,2017,Black,0.0,Aggravated Misdemeanor,Violent,Assault,,unknown,1,1,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
20993,2014,2017,White,4.0,B Felony,Violent,Murder/Manslaughter,Parole,2JD,0,1,0.0,True,Violent_Murder/Manslaughter,B Felony_Violent_Murder/Manslaughter,50.0
20994,2014,2017,Black,3.0,C Felony,Drug,Trafficking,Parole,2JD,1,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20995,2014,2017,White,3.0,D Felony,Property,Burglary,Parole,8JD,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
20996,2014,2017,White,1.0,D Felony,Drug,Drug Possession,Parole,5JD,1,0,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
20997,2014,2017,Black,0.0,Aggravated Misdemeanor,Property,Theft,Parole,2JD,1,1,0.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
20998,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,4JD,1,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
20999,2014,2017,White,1.0,Aggravated Misdemeanor,Property,Forgery/Fraud,,unknown,1,1,0.0,False,Property_Forgery/Fraud,Aggravated Misdemeanor_Property_Forgery/Fraud,2.0
21000,2014,2017,White,1.0,D Felony,Drug,Trafficking,Parole,8JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
21001,2014,2017,White,0.0,D Felony,Property,Burglary,Parole,7JD,1,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21002,2014,2017,White,2.0,D Felony,Property,Burglary,Parole,6JD,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21003,2014,2017,White,2.0,D Felony,Property,Burglary,Parole,6JD,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21004,2014,2017,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole,5JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21005,2014,2017,White,1.0,D Felony,Property,Theft,Parole,7JD,0,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
21006,2014,2017,White,1.0,D Felony,Property,Theft,Parole,7JD,0,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
21007,2014,2017,White,1.0,D Felony,Property,Theft,Parole,7JD,0,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
21008,2014,2017,White,2.0,C Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
21009,2014,2017,White,2.0,C Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
21010,2014,2017,White,2.0,C Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
21011,2014,2017,White,1.0,Felony - Enhanced,Other,Other Criminal,Parole,6JD,0,0,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21012,2014,2017,White,4.0,D Felony,Public Order,Weapons,Parole,1JD,1,1,0.0,True,Public Order_Weapons,D Felony_Public Order_Weapons,5.0
21013,2014,2017,White,2.0,C Felony,Violent,Other Violent,Parole,2JD,0,1,1.0,True,Violent_Other Violent,C Felony_Violent_Other Violent,10.0
21014,2014,2017,White,2.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,0,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
21015,2014,2017,White,2.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,0,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
21016,2014,2017,White,2.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,0,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
21017,2014,2017,White,2.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,0,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
21018,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,1JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21019,2014,2017,White,1.0,Aggravated Misdemeanor,Other,Other Criminal,,unknown,1,0,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
21020,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,1JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21021,2014,2017,White,1.0,D Felony,Public Order,OWI,Parole,8JD,1,0,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
21022,2014,2017,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21023,2014,2017,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21024,2014,2017,White,1.0,D Felony,Property,Forgery/Fraud,,unknown,0,0,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
21025,2014,2017,Hispanic,0.0,Aggravated Misdemeanor,Drug,Other Drug,,unknown,0,0,0.0,False,Drug_Other Drug,Aggravated Misdemeanor_Drug_Other Drug,2.0
21026,2014,2017,White,1.0,C Felony,Property,Theft,Parole,6JD,1,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
21027,2014,2017,White,3.0,D Felony,Public Order,OWI,Parole,6JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
21028,2014,2017,Black,2.0,B Felony,Violent,Murder/Manslaughter,Parole,5JD,0,1,0.0,True,Violent_Murder/Manslaughter,B Felony_Violent_Murder/Manslaughter,50.0
21029,2014,2017,White,2.0,D Felony,Drug,Drug Possession,Parole,2JD,0,0,1.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
21030,2014,2017,White,1.0,D Felony,Drug,Other Drug,Parole,6JD,1,0,1.0,True,Drug_Other Drug,D Felony_Drug_Other Drug,5.0
21031,2014,2017,White,3.0,D Felony,Public Order,Weapons,Parole,7JD,0,1,0.0,True,Public Order_Weapons,D Felony_Public Order_Weapons,5.0
21032,2014,2017,White,1.0,Aggravated Misdemeanor,Public Order,OWI,Parole,5JD,1,0,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
21033,2014,2017,Black,2.0,C Felony,Violent,Other Violent,Parole,7JD,1,0,1.0,True,Violent_Other Violent,C Felony_Violent_Other Violent,10.0
21034,2014,2017,Hispanic,2.0,C Felony,Drug,Trafficking,Parole,2JD,0,0,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21035,2014,2017,American Native,0.0,D Felony,Violent,Assault,Parole,6JD,1,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
21036,2014,2017,American Native,0.0,D Felony,Public Order,OWI,Parole,3JD,0,0,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
21037,2014,2017,Black,2.0,D Felony,Property,Theft,Parole,1JD,1,1,1.0,True,Property_Theft,D Felony_Property_Theft,5.0
21038,2014,2017,White,3.0,D Felony,Property,Burglary,Parole,2JD,1,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21039,2014,2017,Black,3.0,Felony - Enhanced,Other,Other Criminal,Parole,3JD,1,0,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21040,2014,2017,White,1.0,C Felony,Drug,Other Drug,,unknown,0,0,0.0,True,Drug_Other Drug,C Felony_Drug_Other Drug,10.0
21041,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,7JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21042,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,7JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21043,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,7JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21044,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,7JD,0,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21045,2014,2017,White,1.0,D Felony,Property,Burglary,Parole,1JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21046,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,1JD,1,0,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21047,2014,2017,White,1.0,Felony - Enhanced,Drug,Trafficking,Parole,7JD,0,0,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
21048,2014,2017,White,1.0,Felony - Enhanced,Other,Other Criminal,Parole,1JD,1,0,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21049,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,8JD,0,1,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21050,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,8JD,0,1,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21051,2014,2017,White,4.0,D Felony,Violent,Sex,,unknown,1,0,0.0,True,Violent_Sex,D Felony_Violent_Sex,5.0
21052,2014,2017,White,3.0,D Felony,Property,Forgery/Fraud,Parole,1JD,0,1,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
21053,2014,2017,Black,1.0,C Felony,Property,Burglary,Parole,2JD,1,0,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
21054,2014,2017,White,0.0,D Felony,Public Order,OWI,Parole,5JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
21055,2014,2017,Black,0.0,D Felony,Violent,Assault,Parole,1JD,1,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
21056,2014,2017,White,3.0,D Felony,Drug,Trafficking,Parole,1JD,0,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
21057,2014,2017,White,1.0,Aggravated Misdemeanor,Violent,Assault,,unknown,1,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21058,2014,2017,White,0.0,D Felony,Public Order,Other Public Order,Parole,3JD,0,0,1.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
21059,2014,2017,White,2.0,Aggravated Misdemeanor,Drug,Drug Possession,Parole,5JD,1,0,1.0,False,Drug_Drug Possession,Aggravated Misdemeanor_Drug_Drug Possession,2.0
21060,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,8JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21061,2014,2017,White,1.0,Felony - Enhanced,Drug,Trafficking,Parole,3JD,1,0,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
21062,2014,2017,White,1.0,D Felony,Drug,Drug Possession,,unknown,0,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
21063,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,8JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21064,2014,2017,Hispanic,0.0,D Felony,Property,Burglary,Parole,4JD,1,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
21065,2014,2017,Black,1.0,D Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
21066,2014,2017,Black,1.0,D Felony,Property,Theft,,unknown,0,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
21067,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21068,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21069,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21070,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21071,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21072,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21073,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21074,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21075,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21076,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21077,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21078,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21079,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21080,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21081,2014,2017,White,2.0,Aggravated Misdemeanor,Violent,Assault,,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21082,2014,2017,Hispanic,0.0,D Felony,Violent,Assault,,unknown,1,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
21083,2014,2017,White,1.0,D Felony,Property,Forgery/Fraud,Parole,2JD,1,0,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
21084,2014,2017,Black,1.0,C Felony,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21085,2014,2017,American Native,1.0,D Felony,Public Order,OWI,Parole,3JD,0,0,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
21086,2014,2017,White,3.0,D Felony,Drug,Trafficking,Parole,3JD,0,0,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
21087,2014,2017,White,2.0,C Felony,Drug,Trafficking,Parole,3JD,1,0,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21088,2014,2017,Hispanic,3.0,D Felony,Violent,Assault,,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
21089,2014,2017,White,2.0,D Felony,Property,Forgery/Fraud,Parole,5JD,1,0,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
21090,2014,2017,White,3.0,Felony - Enhanced,Drug,Trafficking,Parole,5JD,1,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
21091,2014,2017,White,4.0,B Felony,Violent,Murder/Manslaughter,Parole,5JD,0,0,1.0,True,Violent_Murder/Manslaughter,B Felony_Violent_Murder/Manslaughter,50.0
21092,2014,2017,White,3.0,Felony - Enhanced,Other,Other Criminal,Parole,5JD,1,0,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
21093,2014,2017,White,4.0,Sex Offender,Violent,Sex,,unknown,0,0,0.0,False,Violent_Sex,Sex Offender_Violent_Sex,10.0
21094,2014,2017,White,3.0,Felony - Enhanced,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
21095,2014,2017,Black,3.0,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,0,0,0.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
21096,2014,2017,Black,1.0,Aggravated Misdemeanor,Property,Vandalism,,unknown,0,0,0.0,False,Property_Vandalism,Aggravated Misdemeanor_Property_Vandalism,2.0
21097,2014,2017,Black,1.0,Aggravated Misdemeanor,Property,Vandalism,,unknown,0,0,0.0,False,Property_Vandalism,Aggravated Misdemeanor_Property_Vandalism,2.0
21098,2014,2017,Hispanic,0.0,B Felony,Drug,Trafficking,,unknown,0,0,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
21099,2014,2017,White,1.0,C Felony,Drug,Trafficking,Parole,5JD,1,0,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
21100,2014,2017,White,0.0,Aggravated Misdemeanor,Violent,Assault,,unknown,1,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
21101,2014,2017,White,2.0,D Felony,Property,Theft,Parole,2JD,0,1,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
